,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color,guarantee
120,7d06e2d73517f8eaed38baa94fec9af5e751ed56,scrapy,0,items,"[""V5 Nano - 4\"" - 512 Mo  - 4 Go -  Double Sim - Gold  - Garantie 1 An""]","[""https://www.jumia.com.tn/evertek-v5-nano-4-512-mo-4-go-double-sim-gold-garantie-1-an-138241.html""]","[""https://tn.jumia.is/6A3cqcqTVjlUHixL7MGbI6ynBDk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/14/2831/1.jpg?2948""]","[""159 ""]",jumia,"[""V5 Nano - 4\"" - 512 Mo  - 4 Go -  Double Sim - Gold  - Garantie 1 An""]","[""V5 Nano ", 512 Mo  , 4 Go , Gold  ," Garantie 1 An""]"
121,4a2d20f42b119a8c17d1497891989777bcdecacc,scrapy,0,items,"[""V5+ - 5\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/v5-plus-5-1-go-8-go-noir-garantie-1-an-evertek-mpg139.html""]","[""https://tn.jumia.is/IBc3kOpjcvglZXuaEu8krbyJ6iA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/2921/1.jpg?0306""]","[""259 ""]",jumia,"[""V5+ - 5\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""V5+ ", 1 Go , 8 Go , Noir ," Garantie 1 an""]"
122,bbf708a50028bbe359f78e522d6d7e32dc0ac669,scrapy,0,items,"[""Galaxy A2 Core - 5\"" - 16 Go - 1 Go - Gris sombre  - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a2-core-5-16-go-1-go-gris-sombre-garantie-1-an-174977.html""]","[""https://tn.jumia.is/IXHRv3l7s900oQPKFsgdsIEO1OM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/9471/1.jpg?5001""]","[""349 ""]",jumia,"[""Galaxy A2 Core - 5\"" - 16 Go - 1 Go - Gris sombre  - Garantie 1 an""]","[""Galaxy A2 Core ", 16 Go , 1 Go , Gris sombre  ," Garantie 1 an""]"
123,3eaf6e00c33bd2abb688a8a66e264a0ea8e56c3e,scrapy,0,items,"[""Z9 - 5\"" - 1 Go - 16 Go - Noir - Garantie 1An""]","[""https://www.jumia.com.tn/leagoo-z9-5-1-go-16-go-noir-garantie-1an-141549.html""]","[""https://tn.jumia.is/iMCA0zs9Tlvr2bPggG73yNOCMpU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/5141/1.jpg?7926""]","[""219 ""]",jumia,"[""Z9 - 5\"" - 1 Go - 16 Go - Noir - Garantie 1An""]","[""Z9 ", 1 Go , 16 Go , Noir ," Garantie 1An""]"
124,97b024aa1445fc961c8347518a87ea7ce02d4863,scrapy,0,items,"[""Y5  2019 - 5.71'' - 2 Go - 32 Go - Noir - Garantie 1an""]","[""https://www.jumia.com.tn/huawei-y5-2019-5.71-2-go-32-go-noir-garantie-1an-182191.html""]","[""https://tn.jumia.is/SmKQ2_o-XyCwJRVnFhkF1xEqiZM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/19/1281/1.jpg?6117""]","[""364 ""]",jumia,"[""Y5  2019 - 5.71'' - 2 Go - 32 Go - Noir - Garantie 1an""]","[""Y5  2019 ", 2 Go , 32 Go , Noir ," Garantie 1an""]"
125,71b4781bce21d57581b95e6f2a3cffcc6f840e19,scrapy,0,items,"[""V553 - 5.5\"" - 1 Go - 8 Go - Gris - Garantie 1 an""]","[""https://www.jumia.com.tn/v553-5.5-1-go-8-go-gris-garantie-1-an-versus-mpg4399.html""]","[""https://tn.jumia.is/OH2REi1c53r0lcO_r0xLwRrmz8M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/6271/1.jpg?9665""]","[""259 ""]",jumia,"[""V553 - 5.5\"" - 1 Go - 8 Go - Gris - Garantie 1 an""]","[""V553 ", 1 Go , 8 Go , Gris ," Garantie 1 an""]"
126,40ee0b2ac6e88bd532711bfbcf7fe8a84997586c,scrapy,0,items,"[""2.1 - 5.5\"" HD - 4G- 1 Go - 8 Go -Silver- Garantie 1 an""]","[""https://www.jumia.com.tn/2.1-5.5-hd-4g-1-go-8-go-silver-garantie-1-an-nokia-mpg1997.html""]","[""https://tn.jumia.is/88UaDGVID-NkknUD9LfD4PZV8DY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/9931/1.jpg?5087""]","[""399 ""]",jumia,"[""2.1 - 5.5\"" HD - 4G- 1 Go - 8 Go -Silver- Garantie 1 an""]","[""2.1 ", 4G, 1 Go ,Silver," Garantie 1 an""]"
127,66ec284d405d32bdb12065bd07e6179bbecc9348,scrapy,0,items,"[""Galaxy S9 plus - 6.4\"" - 6 Go - 64 Go - Bleu Corail - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-s9-plus-6.4-6-go-64-go-bleu-corail-garantie-1-an-182626.html""]","[""https://tn.jumia.is/deC-UI98Nn8e44AKN-b-vC0zFoY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/6281/1.jpg?5023""]","[""1 749 ""]",jumia,"[""Galaxy S9 plus - 6.4\"" - 6 Go - 64 Go - Bleu Corail - Garantie 1 An""]","[""Galaxy S9 plus ", 6 Go , 64 Go , Bleu Corail ," Garantie 1 An""]"
128,8d72062c7096f9dcbdf2201489c4143d51febf94,scrapy,0,items,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go -bleu- Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-p30-lite-6.15-4-go-128-go-bleu-garantie-1-an-180175.html""]","[""https://tn.jumia.is/rpQXnMPtAzhcSnnEDZuTv4Dyi2c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/57/1081/1.jpg?9664""]","[""900 ""]",jumia,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go -bleu- Garantie 1 An""]","[""P30 Lite ",  4 Go , 128 Go ,bleu," Garantie 1 An""]"
129,30fd5bd80e6c364c93c8de4509bfbe9a01a59c77,scrapy,0,items,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/nova-3i-6.3-4-go-128-go-noir-garantie-1-an-huawei-mpg1517.html""]","[""https://tn.jumia.is/x2mI_CamwpbLGonL1mpPbJgayl8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/13/2611/1.jpg?2365""]","[""999 ""]",jumia,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Noir - Garantie 1 an""]","[""Nova 3i ", 4 Go , 128 Go , Noir ," Garantie 1 an""]"
130,2f0c7f58af9dc3094fe531b6114e864399fb7bbe,scrapy,0,items,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Iris Purple - Garantie 1 an""]","[""https://www.jumia.com.tn/nova-3i-6.3-4-go-128-go-iris-purple-garantie-1-an-huawei-mpg4507.html""]","[""https://tn.jumia.is/gjinyPShECnAO-WQcNNPep88OeM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/66/6741/1.jpg?6366""]","[""1 099 ""]",jumia,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Iris Purple - Garantie 1 an""]","[""Nova 3i ", 4 Go , 128 Go , Iris Purple ," Garantie 1 an""]"
131,4db2a63dacc8dbb44546348c4633cca0137c8d4d,scrapy,0,items,"[""F11 pro - 6.53\"" - 6 Go - 128 Go - Vert - Garantie 1 an + Carte mémoire 16 Go classe 10""]","[""https://www.jumia.com.tn/oppo-f11-pro-6.53-6-go-128-go-vert-garantie-1-an-carte-memoire-16-go-classe-10-173145.html""]","[""https://tn.jumia.is/a20b1QAyFV97UgIxxcL5cWDE8AU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/1371/1.jpg?8028""]","[""1 149 ""]",jumia,"[""F11 pro - 6.53\"" - 6 Go - 128 Go - Vert - Garantie 1 an + Carte mémoire 16 Go classe 10""]","[""F11 pro ", 6 Go , 128 Go , Vert ," Garantie 1 an + Carte mémoire 16 Go classe 10""]"
132,ecbe52214130266af8450b64abaedb3b7804db96,scrapy,0,items,"[""Galaxy A6 Plus - 6\"" - 4 Go - 64 Go - Gold - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a6-plus-6-4-go-64-go-gold-garantie-1-an-150645.html""]","[""https://tn.jumia.is/BK3YP4jVCUf9qmTSI0da1-i3IOc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/6051/1.jpg?0326""]","[""1 199 ""]",jumia,"[""Galaxy A6 Plus - 6\"" - 4 Go - 64 Go - Gold - Garantie 1 an""]","[""Galaxy A6 Plus ", 4 Go , 64 Go , Gold ," Garantie 1 an""]"
133,41cc79f95fd8545f035ee02dba6b41e0374981d5,scrapy,0,items,"[""A50 - 6.4’’ - 4 Go - 128 Go  - Blue - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-a50-6.4-4-go-128-go-blue-garantie-1-an-164100.html""]","[""https://tn.jumia.is/owZXonNtOwYlqtIdXGTcFdkL3W0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/1461/1.jpg?3687""]","[""1 199 ""]",jumia,"[""A50 - 6.4’’ - 4 Go - 128 Go  - Blue - Garantie 1 an""]","[""A50 ", 4 Go , 128 Go  , Blue ," Garantie 1 an""]"
134,f710b32baf6b10b11d321189658a40121dd0a856,scrapy,0,items,"[""Galaxy S10e - 5.8\"" - 6 Go - 128 Go - Blanc - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-s10e-5.8-6-go-128-go-blanc-garantie-1-an-182343.html""]","[""https://tn.jumia.is/Ejcl_IXQkw7H7wZar83iEgWIPkg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/3281/1.jpg?8564""]","[""2 199 ""]",jumia,"[""Galaxy S10e - 5.8\"" - 6 Go - 128 Go - Blanc - Garantie 1 An""]","[""Galaxy S10e ", 6 Go , 128 Go , Blanc ," Garantie 1 An""]"
135,bd4820968e16e50308bb673c7ab29eed4a7041cd,scrapy,0,items,"[""Galaxy A20 - 6.4\"" - 3 Go - 32 Go - Noir - Garantie 1 An + Carte SIM + 55 Dinars de communication""]","[""https://www.jumia.com.tn/samsung-galaxy-a20-6.4-3-go-32-go-noir-garantie-1-an-carte-sim-55-dinars-de-communication-179184.html""]","[""https://tn.jumia.is/YTCEBH0E6ivnRTCHTVCiij2Zzvs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/1971/1.jpg?0964""]","[""529 ""]",jumia,"[""Galaxy A20 - 6.4\"" - 3 Go - 32 Go - Noir - Garantie 1 An + Carte SIM + 55 Dinars de communication""]","[""Galaxy A20 ", 3 Go , 32 Go , Noir ," Garantie 1 An + Carte SIM + 55 Dinars de communication""]"
136,0c5bf04e2684e48502ae52c6a1e38f4aa8a98e22,scrapy,0,items,"[""V5 - 4.95\"" - 1 Go - 8 Go - Gris - Garantie 1 An""]","[""https://www.jumia.com.tn/v5-4.95-1-go-8-go-gris-garantie-1-an-evertek-mpg4381.html""]","[""https://tn.jumia.is/bNpCWKamk5Ez35AEk5zEItdcpI0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/1071/1.jpg?7553""]","[""189 ""]",jumia,"[""V5 - 4.95\"" - 1 Go - 8 Go - Gris - Garantie 1 An""]","[""V5 ", 1 Go , 8 Go , Gris ," Garantie 1 An""]"
137,5a052e3028483f17e564ad9a68f1da213adeb968,scrapy,0,items,"[""Y9 2019 - 6.5\"" - 4 Go - 64 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y9-2019-6.5-4-go-64-go-rouge-garantie-1-an-181126.html""]","[""https://tn.jumia.is/Sjko6kru1HDNuPBv7U3spBGBwUs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/1181/1.jpg?3146""]","[""659 ""]",jumia,"[""Y9 2019 - 6.5\"" - 4 Go - 64 Go - Rouge - Garantie 1 An""]","[""Y9 2019 ", 4 Go , 64 Go , Rouge ," Garantie 1 An""]"
138,d6d997f0d20900f1604b7400e791b152b112d7e8,scrapy,0,items,"[""Moto E4 Plus - 5.5\"" - 3 Go - 16 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/moto-e4-5.0-2go-16go-4g-gold-garantie-1-an-motorola-mpg2075.html""]","[""https://tn.jumia.is/WgeRTJgG5oDLbcXmusuhEytABG0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/9041/1.jpg?7865""]","[""399 ""]",jumia,"[""Moto E4 Plus - 5.5\"" - 3 Go - 16 Go - Gold - Garantie 1 An""]","[""Moto E4 Plus ", 3 Go , 16 Go , Gold ," Garantie 1 An""]"
139,dbfb30a878d4adf2321c63e9440e70bac5e4c640,scrapy,0,items,"[""iPhone 8 - 4.7\"" - 2 Go - 64 Go - Gris Sidéral - Garantie 1 An""]","[""https://www.jumia.com.tn/iphone-8-64-go-2-go-4.7-gris-sideral-garantie-1-an-apple-mpg26.html""]","[""https://tn.jumia.is/mAwpg2Y7F6s76h5K421LmZNMo5E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/28/192/1.jpg?9984""]","[""2 149 ""]",jumia,"[""iPhone 8 - 4.7\"" - 2 Go - 64 Go - Gris Sidéral - Garantie 1 An""]","[""iPhone 8 ", 2 Go , 64 Go , Gris Sidéral ," Garantie 1 An""]"
140,fc52f4322f8337d2ec6acf3fab6ce239d3185fa3,scrapy,0,items,"[""Y9 Prime 2019 - 6.59 \"" - 128 Go - 4 Go - Midnight Black - Garantie 1 an""]","[""https://www.jumia.com.tn/y9-prime-2019-6.59-128-go-4-go-midnight-black-garantie-1-an-huawei-mpg4651.html""]","[""https://tn.jumia.is/Pabc5uMnWANwMSF7DAeZfvo7958=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/8771/1.jpg?8225""]","[""798 ""]",jumia,"[""Y9 Prime 2019 - 6.59 \"" - 128 Go - 4 Go - Midnight Black - Garantie 1 an""]","[""Y9 Prime 2019 ", 128 Go , 4 Go , Midnight Black ," Garantie 1 an""]"
141,fc7b7df4cb2ea8442730c3481cfa8d055dc98bbb,scrapy,0,items,"[""Galaxy Note 9 - 6.4’’ - 6 Go - 128 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/note-9-6.4-6-go-128-go-noir-garantie-1-an-samsung-mpg1490.html""]","[""https://tn.jumia.is/0aWIwlDst8oRxMFq5ELxQH35Eg8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/66/1371/1.jpg?0546""]","[""1 999 ""]",jumia,"[""Galaxy Note 9 - 6.4’’ - 6 Go - 128 Go - Noir - Garantie 1 An""]","[""Galaxy Note 9 ", 6 Go , 128 Go , Noir ," Garantie 1 An""]"
142,e6937796cb73e9727432d4998296865397abcf68,scrapy,0,items,"[""Y5 Prime 2019 - 5.71'' - 2 Go - 32 Go - Noir - Garantie 1an""]","[""https://www.jumia.com.tn/huawei-y5-prime-2019-5.71-2-go-32-go-noir-garantie-1an-179971.html""]","[""https://tn.jumia.is/67kGabi3-hO0g3ttEcuknQCwC1Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/9971/1.jpg?8748""]","[""369 ""]",jumia,"[""Y5 Prime 2019 - 5.71'' - 2 Go - 32 Go - Noir - Garantie 1an""]","[""Y5 Prime 2019 ", 2 Go , 32 Go , Noir ," Garantie 1an""]"
143,fbc9501769bbda55e43b9a0f49e3fc0f99453d32,scrapy,0,items,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Noir - Garantie 1 An + Film de protection 11D""]","[""https://www.jumia.com.tn/huawei-nova-3i-6.3-4-go-128-go-noir-garantie-1-an-film-de-protection-11d-171719.html""]","[""https://tn.jumia.is/i5rpcZamhV3KqKGAFc0Sb5KpC2Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/7171/1.jpg?1728""]","[""809 ""]",jumia,"[""Nova 3i - 6.3\"" - 4 Go - 128 Go - Noir - Garantie 1 An + Film de protection 11D""]","[""Nova 3i ", 4 Go , 128 Go , Noir ," Garantie 1 An + Film de protection 11D""]"
144,10781f5e169010ad00e4a9893fd7007b40f68e7b,scrapy,0,items,"[""Galaxy A30 - 6.4\"" - 4 Go - 64 Go - Blue - Garantie 1 an""]","[""https://www.jumia.com.tn/samsung-galaxy-a30-6.4-4-go-64-go-blue-garantie-1-an-147777.html""]","[""https://tn.jumia.is/dlLVosrq1M370q97MtV6qxJso10=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/7741/1.jpg?0689""]","[""829 ""]",jumia,"[""Galaxy A30 - 6.4\"" - 4 Go - 64 Go - Blue - Garantie 1 an""]","[""Galaxy A30 ", 4 Go , 64 Go , Blue ," Garantie 1 an""]"
145,3f4af5e47794e83b3aa2447399a230669e8e6499,scrapy,0,items,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Bleu - Garantie 1 an""]","[""https://www.jumia.com.tn/leagoo-z6-mini-4-512-mo-4-go-bleu-garantie-1-an-161244.html""]","[""https://tn.jumia.is/ffereIg0n2NM92EdpAY7DodxDKU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/2161/1.jpg?4088""]","[""125 ""]",jumia,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Bleu - Garantie 1 an""]","[""Z6 Mini ", 512 Mo , 4 Go , Bleu ," Garantie 1 an""]"
146,5bb3819299fe00bb4921a8ce485d677abbf63e00,scrapy,0,items,"[""Mate 10 -  Double SIM - 5,9 \"" - 64 Go, 4 Go  - 4G  - Moka Brown - Garantie 2 Ans""]","[""https://www.jumia.com.tn/huawei-mate-10-double-sim-59-64-go-4-go-4g-moka-brown-garantie-2-ans-146292.html""]","[""https://tn.jumia.is/X_BLtC3CMND9U9ozyP8NTQR5kyM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/2641/1.jpg?9366""]","[""999 ""]",jumia,"[""Mate 10 -  Double SIM - 5,9 \"" - 64 Go, 4 Go  - 4G  - Moka Brown - Garantie 2 Ans""]","[""Mate 10    Double SIM "," 64 Go, 4 Go  ", 4G  , Moka Brown ," Garantie 2 Ans""]"
147,fd9fe1f1889b9d24f284a015a8c1c0d9eeeaf32c,scrapy,0,items,"[""Y7 prime 2019 - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/y7-prime-2019-6.2-3-go-32-go-noir-garantie-1-an-huawei-mpg2073.html""]","[""https://tn.jumia.is/0KceoHrjQnb3eXmrGLRzL7G3MZk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/9041/1.jpg?4374""]","[""599 ""]",jumia,"[""Y7 prime 2019 - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""Y7 prime 2019 ", 3 Go , 32 Go , Noir ," Garantie 1 An""]"
148,8950ad27d3d919f747beb347174bcf451de45571,scrapy,0,items,"[""Y6 Prime 2018 - 5.7\"" - 2 Go - 16 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/y6-prime-2018-2go-16go-noir-5.7-garantie-1an-huawei-mpg261.html""]","[""https://tn.jumia.is/ZVUa5OjMOVFtXouj1OGtDm5HapE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/58/8551/1.jpg?2546""]","[""429 ""]",jumia,"[""Y6 Prime 2018 - 5.7\"" - 2 Go - 16 Go - Noir - Garantie 1 An""]","[""Y6 Prime 2018 ", 2 Go , 16 Go , Noir ," Garantie 1 An""]"
149,8e23b11a48b67f5cf4e05fc3d62e166dce4076eb,scrapy,0,items,"[""F11 - 6.53\"" - 6 Go - 64 Go - Jewelry white - Garantie 1 An""]","[""https://www.jumia.com.tn/oppo-f11-6.53-6-go-64-go-jewelry-white-garantie-1-an-169451.html""]","[""https://tn.jumia.is/wTpXxal9Pu5lUcNXNvU2TJSXrY8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/4961/1.jpg?4711""]","[""879 ""]",jumia,"[""F11 - 6.53\"" - 6 Go - 64 Go - Jewelry white - Garantie 1 An""]","[""F11 ", 6 Go , 64 Go , Jewelry white ," Garantie 1 An""]"
150,122ad66c75f555b72c65c3752e71c9170cff3b0e,scrapy,0,items,"[""A3S - 6.2\"" - 3 Go - 32 Go - Violet foncé - Garantie 1 an""]","[""https://www.jumia.com.tn/a3s-6.2-3-go-32-go-violet-fonce-garantie-1-an-oppo-mpg399.html""]","[""https://tn.jumia.is/sUfBNNNRECLHEC5gPD0YFr-B7r0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/1541/1.jpg?9143""]","[""569 ""]",jumia,"[""A3S - 6.2\"" - 3 Go - 32 Go - Violet foncé - Garantie 1 an""]","[""A3S ", 3 Go , 32 Go , Violet foncé ," Garantie 1 an""]"
151,1d70fd8b9c449ff273597ebca7895ac8734ecabb,scrapy,0,items,"[""Galaxy A50 - 6.4’’- 4 Go - 128 Go - Blanc - Garantie 1 an + Carte SIM + 55 Dinars de communication ""]","[""https://www.jumia.com.tn/samsung-galaxy-a50-6.4-4-go-128-go-blanc-garantie-1-an-carte-sim-55-dinars-de-communication-179195.html""]","[""https://tn.jumia.is/Gwut729P9GhXK5_MoQOEate1jaI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/1971/1.jpg?1208""]","[""825 ""]",jumia,"[""Galaxy A50 - 6.4’’- 4 Go - 128 Go - Blanc - Garantie 1 an + Carte SIM + 55 Dinars de communication ""]","[""Galaxy A50 ", 4 Go , 128 Go , Blanc ," Garantie 1 an + Carte SIM + 55 Dinars de communication ""]"
152,dbc60a3590d453becbae41da187502a245f33e40,scrapy,0,items,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an - Carte mémoire 16 Go classe 10""]","[""https://www.jumia.com.tn/oppo-f11-pro-6.5-6-go-128-go-thunder-noir-garantie-1-an-carte-memoire-16-go-classe-10-173207.html""]","[""https://tn.jumia.is/QJwEhQrEYxpU_lf72MBSdNIuGd4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/2371/1.jpg?9585""]","[""1 149 ""]",jumia,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an - Carte mémoire 16 Go classe 10""]","[""F11 pro ", 6 Go , 128 Go , Thunder noir , Garantie 1 an 
153,7d15abba99dc05c89d2ac4b33d2e8fb06cbc9e1a,scrapy,0,items,"[""iPhone 7 - RAM 2 Go - 32Go - Silver- Garantie 1 An""]","[""https://www.jumia.com.tn/iphone-7-ram-2-go-32go-silver-garantie-1-an-apple-mpg2286.html""]","[""https://tn.jumia.is/IN398uxoNMfEjJVJ375OkI_9QZQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/2541/1.jpg?5065""]","[""1 599 ""]",jumia,"[""iPhone 7 - RAM 2 Go - 32Go - Silver- Garantie 1 An""]","[""iPhone 7 ", RAM 2 Go , 32Go , Silver," Garantie 1 An""]"
154,721de653ad27f3d4cea18f79f4be19355b1cf69a,scrapy,0,items,"[""V5 Nano - 4\"" - WIFI - Double Sim - Black - Garantie 1 an""]","[""https://www.jumia.com.tn/v5-nano-4-wifi-double-sim-black-garantie-1-an-evertek-mpg3429.html""]","[""https://tn.jumia.is/VN1d7_B_-DgpPnjyl7R4VN7Asnc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/08/1071/1.jpg?7553""]","[""128 ""]",jumia,"[""V5 Nano - 4\"" - WIFI - Double Sim - Black - Garantie 1 an""]","[""V5 Nano ", WIFI , Double Sim , Black ," Garantie 1 an""]"
155,cd762a65ac06c1dd86c99d6edc52c6edb9f87fc5,scrapy,0,items,"[""Galaxy A10 - 6.2\"" - 2 Go - 32 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a10-6.2-2-go-32-go-bleu-garantie-1-an-170225.html""]","[""https://tn.jumia.is/tF9ehtBWuKtt1x7RzWLo6IRhS3Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/2071/1.jpg?6767""]","[""459 ""]",jumia,"[""Galaxy A10 - 6.2\"" - 2 Go - 32 Go - Bleu - Garantie 1 An""]","[""Galaxy A10 ", 2 Go , 32 Go , Bleu ," Garantie 1 An""]"
156,4bd83582891d4b55f3ce37a640c25d35edef1947,scrapy,0,items,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go - Peacock Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-p30-lite-6.15-4-go-128-go-peacock-bleu-garantie-1-an-174233.html""]","[""https://tn.jumia.is/KTWacF25YQdeYl21FHMlW1JHmWo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/2471/1.jpg?6304""]","[""849 ""]",jumia,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go - Peacock Bleu - Garantie 1 An""]","[""P30 Lite ",  4 Go , 128 Go , Peacock Bleu ," Garantie 1 An""]"
157,da54bb75b47c7184227b050acb281aed1a8150ac,scrapy,0,items,"[""2.1- 1Go - 8Go - Blue Copper - Garantie 1 An""]","[""https://www.jumia.com.tn/nokia-2.1-1go-8go-blue-copper-garantie-1-an-nokia-mpg2670.html""]","[""https://tn.jumia.is/IAwHX6icFo36V9J6ykHkzeHG61s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/8471/1.jpg?9503""]","[""349 ""]",jumia,"[""2.1- 1Go - 8Go - Blue Copper - Garantie 1 An""]","[""2.1", 1Go , 8Go , Blue Copper ," Garantie 1 An""]"
158,464342e651078c70601e482793736bfcae6ed63c,scrapy,0,items,"[""Galaxy A10 - 6.2\"" - 2 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a10-6.2-2-go-32-go-noir-garantie-1-an-178911.html""]","[""https://tn.jumia.is/aloIQDoYdtqmhYSaPhdjK7ttU6w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/9871/1.jpg?8225""]","[""500 ""]",jumia,"[""Galaxy A10 - 6.2\"" - 2 Go - 32 Go - Noir - Garantie 1 An""]","[""Galaxy A10 ", 2 Go , 32 Go , Noir ," Garantie 1 An""]"
159,19addc25d62a28c7ca76dec072bcb7095b5efc22,scrapy,0,items,"[""Smart 2 - 6.0\"" - 16 Go - 1 Go -3G- Gold- Garantie 1 An""]","[""https://www.jumia.com.tn/infinix-smart-2-6.0-16-go-1-go-3g-gold-garantie-1-an-173739.html""]","[""https://tn.jumia.is/EogxepzJ4VJIwoAL8N4S9T6mdw0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/7371/1.jpg?7696""]","[""299 ""]",jumia,"[""Smart 2 - 6.0\"" - 16 Go - 1 Go -3G- Gold- Garantie 1 An""]","[""Smart 2 ", 16 Go , 1 Go , Gold," Garantie 1 An""]"
